,Object name,Astrometric RA (hh:mm:ss),"Astrometric Dec (dd mm'ss"")","Dist. from center RA ("")","Dist. from center Dec ("")","Dist. from center Norm ("")",Visual magnitude (V),"RA rate (""/h)","Dec rate (""/h)",ra,dec,V_mag,name,id
8145,45168 (1999 XG130),17:48:14.46,-30:23:51.7,-1.E3,-5.E3,5537.,20.6,24.5,-6.764,267.06024999999994,-30.397694444444443,20.6,45168,1999 XG130
8146,48468 (1991 SS1),17:49:35.71,-26:58:41.0,-132.,7.E3,6905.,21.8,14.42,-6.193,267.3987916666666,-26.978055555555553,21.8,48468,1991 SS1
8147,49399 (1998 XK44),17:48:22.66,-28:10:12.2,-1.E3,3.E3,2832.,20.2,13.69,-8.751,267.0944166666667,-28.170055555555557,20.2,49399,1998 XK44
8148,84556 (2002 UQ45),17:48:15.94,-28:02:10.4,-1.E3,3.E3,3313.,20.2,27.71,-8.749,267.06641666666667,-28.036222222222225,20.2,84556,2002 UQ45
8149,165154 (2000 QE40),17:48:33.14,-28:28:29.2,-954.,2.E3,1791.,21.3,30.62,-6.669,267.1380833333333,-28.474777777777778,21.3,165154,2000 QE40
8150,242328 (2003 YH32),17:48:17.03,-29:37:49.9,-1.E3,-3.E3,2889.,21.4,13.02,-3.553,267.0709583333333,-29.63052777777778,21.4,242328,2003 YH32
8151,251796 (1999 TO9),17:48:13.39,-28:12:23.3,-1.E3,2.E3,2763.,21.9,18.37,-7.497,267.05579166666666,-28.20647222222222,21.9,251796,1999 TO9
8152,353962 (1999 VB89),17:48:22.44,-28:13:50.1,-1.E3,2.E3,2634.,22.5,14.52,-10.14,267.0935,-28.230583333333332,22.5,353962,1999 VB89
8153,361309 (2006 UW4),17:48:14.99,-27:36:01.3,-1.E3,5.E3,4815.,21.8,18.6,-8.216,267.0624583333333,-27.600361111111113,21.8,361309,2006 UW4
8154,557765 (2014 WP217),17:48:43.43,-26:59:21.5,-819.,7.E3,6912.,22.4,22.77,-6.698,267.1809583333333,-26.989305555555557,22.4,557765,2014 WP217
8155,587263 (2005 VC147),17:48:32.54,-27:59:31.0,-962.,3.E3,3394.,22.0,41.45,-13.16,267.13558333333333,-27.991944444444446,22.0,587263,2005 VC147
8156,727405 (2010 GR95),17:48:15.63,-28:20:27.2,-1.E3,2.E3,2323.,20.5,22.58,9.458,267.06512499999997,-28.340888888888887,20.5,727405,2010 GR95
8157,747500 (2012 VB38),17:48:29.11,-29:03:39.7,-1.E3,-595.,1169.,21.8,20.2,3.411,267.12129166666665,-29.061027777777777,21.8,747500,2012 VB38
8158,755697 (2017 MX10),17:48:36.51,-28:00:16.4,-909.,3.E3,3335.,22.6,27.94,-0.1378,267.15212499999996,-28.004555555555555,22.6,755697,2017 MX10
8159,(2014 QH152),17:48:40.34,-27:55:04.4,-859.,4.E3,3624.,22.7,35.87,-0.5649,267.1680833333333,-27.91788888888889,22.7,,2014 QH152
8160,(2015 RC113),17:48:32.71,-27:49:20.0,-959.,4.E3,3983.,23.2,24.09,-4.02,267.13629166666664,-27.822222222222223,23.2,,2015 RC113
8161,(2015 XU3),17:48:11.61,-26:58:17.7,-1.E3,7.E3,7038.,24.6,14.27,-2.935,267.04837499999996,-26.97158333333333,24.6,,2015 XU3
8162,(2016 EV256),17:48:33.87,-27:05:55.4,-944.,6.E3,6539.,22.7,35.62,-5.79,267.141125,-27.09872222222222,22.7,,2016 EV256
8163,(2017 SO132),17:48:15.77,-28:29:53.1,-1.E3,1.E3,1857.,22.6,10.52,-11.74,267.0657083333333,-28.498083333333334,22.6,,2017 SO132
8164,(2018 MJ20),17:48:29.29,-29:51:14.8,-1.E3,-3.E3,3592.,22.8,19.69,-6.195,267.12204166666663,-29.854111111111113,22.8,,2018 MJ20
8165,(2018 XE34),17:48:39.84,-26:58:20.0,-866.,7.E3,6979.,23.7,18.9,-8.617,267.166,-26.97222222222222,23.7,,2018 XE34
8166,(2019 PP31),17:48:17.14,-28:59:31.9,-1.E3,-348.,1214.,23.2,18.7,-14.36,267.07141666666666,-28.992194444444447,23.2,,2019 PP31
8167,(2019 UY31),17:48:25.46,-27:47:11.5,-1.E3,4.E3,4131.,23.0,15.85,-11.0,267.10608333333334,-27.786527777777778,23.0,,2019 UY31
8168,(2020 TK88),17:48:30.90,-28:08:47.8,-983.,3.E3,2871.,23.2,42.82,24.21,267.12874999999997,-28.14661111111111,23.2,,2020 TK88
8169,(2020 VQ7),17:48:11.09,-28:21:02.4,-1.E3,2.E3,2324.,22.3,15.96,2.619,267.0462083333333,-28.35066666666667,22.3,,2020 VQ7
8170,(2021 PD111),17:48:14.24,-28:11:38.4,-1.E3,3.E3,2799.,23.6,22.19,-3.201,267.0593333333333,-28.194,23.6,,2021 PD111
8171,(2024 QB16),17:48:14.63,-30:02:35.2,-1.E3,-4.E3,4299.,24.2,16.52,-6.705,267.0609583333333,-30.043111111111113,24.2,,2024 QB16
8172,(2024 UU21),17:49:04.50,-26:59:12.1,-542.,7.E3,6894.,23.2,14.66,-9.267,267.26874999999995,-26.986694444444446,23.2,,2024 UU21
8173,(2024 XF36),17:48:18.13,-27:59:33.5,-1.E3,3.E3,3450.,23.4,9.218,11.33,267.07554166666665,-27.99263888888889,23.4,,2024 XF36
8174,63907 (2001 SJ20),17:48:25.82,-27:22:40.3,-1.E3,5.E3,5565.,19.9,21.42,-8.471,267.1075833333333,-27.377861111111113,19.9,63907,2001 SJ20
8175,79059 (2014 T-3),17:48:20.78,-27:10:44.6,-1.E3,6.E3,6281.,21.1,11.35,-3.37,267.08658333333335,-27.179055555555557,21.1,79059,2014 T-3
8176,118206 (1995 OB6),17:49:24.22,-26:58:04.6,-283.,7.E3,6946.,21.8,13.29,-3.335,267.3509166666666,-26.96794444444444,21.8,118206,1995 OB6
8177,200317 (2000 EW174),17:48:19.88,-27:14:32.8,-1.E3,6.E3,6059.,21.2,37.53,-6.4,267.0828333333333,-27.242444444444445,21.2,200317,2000 EW174
8178,292996 (2006 WR11),17:48:13.21,-28:15:39.8,-1.E3,2.E3,2589.,22.3,5.521,-4.374,267.0550416666666,-28.261055555555554,22.3,292996,2006 WR11
8179,295076 (2008 ER131),17:51:01.03,-26:58:13.8,988.,7.E3,7002.,20.5,31.03,-11.4,267.7542916666667,-26.970499999999998,20.5,295076,2008 ER131
8180,379169 (2009 QP53),17:48:16.38,-28:17:50.5,-1.E3,2.E3,2454.,21.8,20.32,-5.644,267.06825,-28.297361111111112,21.8,379169,2009 QP53
8181,422235 (2014 SW9),17:48:24.03,-28:49:32.6,-1.E3,252.,1103.,22.4,16.21,-4.348,267.100125,-28.825722222222222,22.4,422235,2014 SW9
8182,428624 (2008 FA51),17:48:31.81,-28:01:08.5,-971.,3.E3,3303.,21.2,43.11,-13.11,267.13254166666667,-28.019027777777776,21.2,428624,2008 FA51
8183,508750 (2017 UL36),17:48:12.37,-28:24:24.8,-1.E3,2.E3,2146.,21.7,14.74,-13.06,267.05154166666665,-28.406888888888886,21.7,508750,2017 UL36
8184,519593 (2012 TL328),17:48:21.30,-30:13:13.0,-1.E3,-5.E3,4894.,22.0,13.33,-9.982,267.08875,-30.220277777777778,22.0,519593,2012 TL328
8185,526474 (2006 QH188),17:48:26.23,-29:22:58.4,-1.E3,-2.E3,2040.,21.7,42.35,-7.566,267.10929166666665,-29.38288888888889,21.7,526474,2006 QH188
8186,569488 (2005 UZ20),17:48:33.95,-29:56:18.2,-943.,-4.E3,3869.,21.8,36.25,-13.77,267.14145833333333,-29.938388888888888,21.8,569488,2005 UZ20
8187,729962 (2011 UW14),17:48:12.85,-29:08:32.9,-1.E3,-889.,1508.,22.8,28.65,-7.14,267.05354166666666,-29.14247222222222,22.8,729962,2011 UW14
8188,(2005 EE163),17:48:21.49,-29:55:28.4,-1.E3,-4.E3,3864.,22.3,19.84,-9.127,267.08954166666666,-29.924555555555557,22.3,,2005 EE163
8189,(2006 WZ226),17:48:19.12,-27:04:58.8,-1.E3,7.E3,6626.,22.9,18.48,-1.123,267.07966666666664,-27.083,22.9,,2006 WZ226
8190,(2008 SU270),17:50:05.50,-26:58:41.9,259.,7.E3,6907.,23.6,17.6,-5.278,267.5229166666666,-26.978305555555554,23.6,,2008 SU270
8191,(2014 WP451),17:48:15.71,-29:35:52.7,-1.E3,-3.E3,2790.,22.4,14.26,0.2019,267.0654583333333,-29.59797222222222,22.4,,2014 WP451
8192,(2017 QJ184),17:48:21.98,-27:08:26.8,-1.E3,6.E3,6414.,23.2,12.0,0.8532,267.09158333333335,-27.140777777777778,23.2,,2017 QJ184
8193,(2017 QU216),17:48:15.92,-29:25:13.4,-1.E3,-2.E3,2226.,25.1,24.64,-5.691,267.0663333333333,-29.42038888888889,25.1,,2017 QU216
8194,(2017 SH180),17:48:18.94,-28:53:28.4,-1.E3,15.8,1140.,24.6,12.51,-10.61,267.07891666666666,-28.891222222222222,24.6,,2017 SH180
8195,(2017 UD189),17:48:11.51,-30:06:34.6,-1.E3,-4.E3,4540.,24.1,22.55,-31.63,267.0479583333333,-30.109611111111114,24.1,,2017 UD189
8196,(2017 WY106),17:48:13.14,-29:56:28.7,-1.E3,-4.E3,3954.,25.0,11.81,-5.311,267.05475,-29.941305555555555,25.0,,2017 WY106
8197,(2018 FK15),17:48:20.81,-29:33:41.3,-1.E3,-2.E3,2642.,22.9,23.89,-10.16,267.0867083333333,-29.56147222222222,22.9,,2018 FK15
8198,(2019 UL124),17:48:13.38,-29:40:37.1,-1.E3,-3.E3,3061.,22.8,19.99,-8.007,267.05575,-29.676972222222222,22.8,,2019 UL124
8199,(2020 FB19),17:48:41.38,-27:24:37.8,-846.,5.E3,5414.,22.4,42.27,-2.254,267.17241666666666,-27.4105,22.4,,2020 FB19
8200,(2021 GM120),17:50:34.36,-26:59:29.2,638.,7.E3,6885.,23.2,16.21,-13.63,267.6431666666666,-26.991444444444447,23.2,,2021 GM120
8201,(2023 TN104),17:48:12.38,-30:22:18.2,-1.E3,-5.E3,5452.,23.0,10.82,-2.889,267.0515833333333,-30.37172222222222,23.0,,2023 TN104
8202,(2023 WL41),17:48:13.14,-30:12:33.7,-1.E3,-5.E3,4881.,25.1,6.573,-1.194,267.05475,-30.20936111111111,25.1,,2023 WL41
8203,161470 (2004 EV80),17:48:11.89,-29:19:54.6,-1.E3,-2.E3,1995.,21.6,22.02,-11.54,267.04954166666664,-29.331833333333332,21.6,161470,2004 EV80
8204,228494 (2001 SV252),17:48:24.62,-27:16:16.1,-1.E3,6.E3,5946.,20.8,21.17,-8.761,267.1025833333333,-27.27113888888889,20.8,228494,2001 SV252
8205,230271 (2001 XL24),17:48:16.64,-30:01:54.2,-1.E3,-4.E3,4252.,22.5,11.15,-4.074,267.0693333333333,-30.03172222222222,22.5,230271,2001 XL24
8206,238264 (2003 WF32),17:48:23.31,-28:06:18.5,-1.E3,3.E3,3046.,20.9,24.9,-14.21,267.09712499999995,-28.10513888888889,20.9,238264,2003 WF32
8207,252842 (2002 GQ122),17:51:00.47,-26:58:53.5,981.,7.E3,6961.,21.0,37.59,-11.18,267.7519583333333,-26.981527777777774,21.0,252842,2002 GQ122
8208,262417 (2006 UD60),17:48:15.64,-27:46:05.7,-1.E3,4.E3,4229.,21.0,18.43,-1.599,267.06516666666664,-27.76825,21.0,262417,2006 UD60
8209,297957 (2002 GT121),17:48:49.07,-30:24:44.8,-744.,-5.E3,5510.,20.4,56.56,-14.73,267.2044583333333,-30.412444444444443,20.4,297957,2002 GT121
8210,394130 (2006 HY51),17:48:12.55,-29:47:22.2,-1.E3,-3.E3,3441.,18.9,108.8,-58.12,267.05229166666663,-29.7895,18.9,394130,2006 HY51
8211,405626 (2005 SS271),17:48:25.15,-28:19:53.1,-1.E3,2.E3,2292.,22.4,18.8,-4.719,267.10479166666664,-28.331416666666666,22.4,405626,2005 SS271
8212,503485 (2016 EU175),17:48:19.84,-29:27:35.5,-1.E3,-2.E3,2322.,22.7,20.11,-8.627,267.0826666666667,-29.45986111111111,22.7,503485,2016 EU175
8213,530606 (2011 SJ65),17:48:15.25,-28:23:22.7,-1.E3,2.E3,2177.,23.7,15.92,-2.949,267.06354166666665,-28.38963888888889,23.7,530606,2011 SJ65
8214,555315 (2013 VE24),17:51:20.21,-26:58:36.4,1.E3,7.E3,7020.,23.2,10.45,-4.237,267.8342083333333,-26.976777777777777,23.2,555315,2013 VE24
8215,602996 (2014 UZ167),17:48:24.79,-29:42:57.4,-1.E3,-3.E3,3137.,21.7,29.05,-3.695,267.1032916666666,-29.715944444444442,21.7,602996,2014 UZ167
8216,644379 (2006 UU368),17:48:18.94,-27:04:55.8,-1.E3,7.E3,6629.,23.1,11.49,-1.749,267.07891666666666,-27.082166666666666,23.1,644379,2006 UU368
8217,(2011 OZ74),17:48:13.26,-27:23:38.3,-1.E3,5.E3,5543.,23.7,26.41,-0.4336,267.05525,-27.39397222222222,23.7,,2011 OZ74
8218,(2011 UG140),17:48:31.62,-26:58:25.6,-974.,7.E3,6988.,23.5,25.28,-10.12,267.13175,-26.973777777777777,23.5,,2011 UG140
8219,(2014 FQ85),17:48:25.24,-28:14:05.8,-1.E3,2.E3,2604.,23.1,17.6,-7.35,267.10516666666666,-28.234944444444444,23.1,,2014 FQ85
8220,(2014 NU97),17:48:54.73,-30:43:10.2,-670.,-7.E3,6599.,23.2,48.79,-1.242,267.2280416666666,-30.7195,23.2,,2014 NU97
8221,(2014 QH508),17:48:21.30,-27:13:20.0,-1.E3,6.E3,6127.,23.6,15.03,-5.403,267.08875,-27.22222222222222,23.6,,2014 QH508
8222,(2014 TN110),17:48:23.04,-27:06:54.9,-1.E3,6.E3,6502.,24.5,16.09,-1.076,267.09599999999995,-27.115250000000003,24.5,,2014 TN110
8223,(2016 FQ131),17:48:25.70,-29:07:42.1,-1.E3,-838.,1343.,22.3,17.71,0.8177,267.1070833333333,-29.12836111111111,22.3,,2016 FQ131
8224,(2017 QZ72),17:48:27.17,-29:19:05.7,-1.E3,-2.E3,1837.,22.2,31.67,-12.6,267.1132083333333,-29.31825,22.2,,2017 QZ72
8225,(2019 QU104),17:48:20.15,-29:11:38.3,-1.E3,-1.E3,1554.,23.5,17.67,-4.098,267.08395833333327,-29.19397222222222,23.5,,2019 QU104
8226,(2020 OP64),17:48:36.78,-29:58:11.9,-906.,-4.E3,3971.,22.7,31.36,-7.88,267.15325,-29.96997222222222,22.7,,2020 OP64
8227,(2024 RE24),17:48:23.86,-28:01:10.7,-1.E3,3.E3,3333.,22.8,32.29,-1.044,267.0994166666666,-28.01963888888889,22.8,,2024 RE24
8228,11765 Alfredfowler (9057 P-L),17:48:19.00,-27:43:55.6,-1.E3,4.E3,4342.,18.2,32.16,-3.738,267.07916666666665,-27.73211111111111,18.2,11765 Alfredfowler,9057 P-L
8229,35741 (1999 GX24),17:48:19.65,-27:07:38.0,-1.E3,6.E3,6468.,19.3,24.02,-5.941,267.08187499999997,-27.127222222222223,19.3,35741,1999 GX24
8230,122329 (2000 QZ22),17:48:24.47,-29:54:14.1,-1.E3,-4.E3,3782.,20.7,24.14,-4.247,267.1019583333333,-29.903916666666664,20.7,122329,2000 QZ22
8231,172031 (2001 VL112),17:48:14.01,-28:14:43.3,-1.E3,2.E3,2635.,20.9,13.87,-5.211,267.058375,-28.245361111111112,20.9,172031,2001 VL112
8232,178129 (2006 TB47),17:48:16.22,-27:50:04.7,-1.E3,4.E3,3998.,21.6,9.538,-6.872,267.06758333333335,-27.834638888888886,21.6,178129,2006 TB47
8233,180524 (2004 DK39),17:48:11.04,-27:39:26.4,-1.E3,4.E3,4630.,22.0,14.57,-4.343,267.04599999999994,-27.65733333333333,22.0,180524,2004 DK39
8234,205169 (2000 AV215),17:48:12.07,-30:41:15.7,-1.E3,-6.E3,6566.,21.8,9.157,-6.627,267.0502916666666,-30.687694444444446,21.8,205169,2000 AV215
8235,310689 (2002 GF114),17:48:18.92,-27:21:03.5,-1.E3,6.E3,5678.,20.7,43.33,-19.87,267.07883333333336,-27.350972222222225,20.7,310689,2002 GF114
8236,430348 (2013 YX106),17:48:21.63,-29:09:43.1,-1.E3,-959.,1462.,21.4,14.55,-0.5932,267.090125,-29.16197222222222,21.4,430348,2013 YX106
8237,441712 (2009 BW3),17:48:20.61,-28:37:40.9,-1.E3,963.,1477.,21.2,18.71,2.906,267.085875,-28.628027777777778,21.2,441712,2009 BW3
8238,476958 (2008 XZ41),17:48:11.93,-28:03:24.8,-1.E3,3.E3,3263.,23.5,6.349,-2.652,267.04970833333334,-28.05688888888889,23.5,476958,2008 XZ41
8239,498407 (2007 YD51),17:48:15.11,-30:05:23.8,-1.E3,-4.E3,4459.,22.7,5.705,-1.982,267.0629583333333,-30.089944444444445,22.7,498407,2007 YD51
8240,500552 (2012 UA41),17:48:18.59,-30:09:17.3,-1.E3,-5.E3,4674.,21.9,15.39,-11.58,267.0774583333333,-30.154805555555555,21.9,500552,2012 UA41
8241,504878 (2010 VV97),17:48:15.58,-27:01:12.1,-1.E3,7.E3,6857.,22.1,35.79,-10.15,267.06491666666665,-27.020027777777777,22.1,504878,2010 VV97
8242,567172 (2000 OB63),17:48:13.97,-30:44:20.4,-1.E3,-7.E3,6743.,23.3,6.086,-2.822,267.0582083333333,-30.739,23.3,567172,2000 OB63
8243,591328 (2013 HT56),17:48:18.70,-27:04:01.1,-1.E3,7.E3,6683.,22.5,27.32,-2.105,267.0779166666667,-27.066972222222223,22.5,591328,2013 HT56
8244,602994 (2014 US166),17:48:20.60,-28:16:46.9,-1.E3,2.E3,2485.,22.0,29.96,-0.7563,267.0858333333333,-28.279694444444445,22.0,602994,2014 US166
8245,756969 (2021 TM18),17:48:30.16,-27:51:23.7,-993.,4.E3,3871.,22.1,43.2,-0.1479,267.12566666666663,-27.856583333333333,22.1,756969,2021 TM18
8246,(2003 SZ466),17:48:31.83,-29:22:17.3,-971.,-2.E3,1968.,23.3,34.02,-4.166,267.13262499999996,-29.371472222222224,23.3,,2003 SZ466
8247,(2003 WE46),17:48:12.49,-27:41:36.0,-1.E3,4.E3,4500.,22.6,9.56,-22.09,267.05204166666664,-27.693333333333335,22.6,,2003 WE46
8248,(2010 GX131),17:48:33.08,-28:51:19.8,-955.,144.,965.6,22.5,38.85,-15.74,267.13783333333333,-28.855500000000003,22.5,,2010 GX131
8249,(2013 AG208),17:48:14.12,-29:54:01.5,-1.E3,-4.E3,3810.,23.2,15.33,-1.71,267.0588333333333,-29.900416666666665,23.2,,2013 AG208
8250,(2014 HE348),17:48:12.64,-29:09:20.1,-1.E3,-936.,1539.,24.8,1.969,-5.35,267.05266666666665,-29.155583333333333,24.8,,2014 HE348
8251,(2014 OH128),17:48:18.22,-30:29:34.4,-1.E3,-6.E3,5862.,23.4,15.93,-6.529,267.07591666666667,-30.49288888888889,23.4,,2014 OH128
8252,(2023 RT51),17:48:28.01,-27:28:18.7,-1.E3,5.E3,5228.,23.5,29.25,-15.83,267.1167083333333,-27.47186111111111,23.5,,2023 RT51
8253,(2023 RL102),17:48:15.94,-29:09:41.4,-1.E3,-957.,1518.,23.8,7.903,-7.535,267.06641666666667,-29.1615,23.8,,2023 RL102
8254,64868 (2001 YP59),17:48:41.07,-27:20:57.0,-850.,6.E3,5633.,19.2,34.32,-0.08443,267.17112499999996,-27.349166666666665,19.2,64868,2001 YP59
8255,74104 (1998 QK35),17:48:13.54,-27:33:49.7,-1.E3,5.E3,4947.,20.6,16.85,-5.188,267.0564166666666,-27.563805555555557,20.6,74104,1998 QK35
8256,311850 (2006 VU108),17:48:13.17,-27:06:22.2,-1.E3,6.E3,6558.,22.6,11.22,-5.149,267.054875,-27.106166666666667,22.6,311850,2006 VU108
8257,314095 (2005 EE18),17:48:11.79,-27:32:11.4,-1.E3,5.E3,5048.,22.1,16.94,-5.406,267.04912499999995,-27.5365,22.1,314095,2005 EE18
8258,346502 (2008 UH95),17:51:01.24,-26:59:48.5,991.,7.E3,6909.,21.0,25.38,-9.804,267.75516666666664,-26.996805555555557,21.0,346502,2008 UH95
8259,350269 (2012 TD194),17:48:18.16,-29:23:22.5,-1.E3,-2.E3,2116.,21.9,9.223,-8.845,267.0756666666666,-29.389583333333334,21.9,350269,2012 TD194
8260,409742 (2006 DZ23),17:48:12.61,-30:24:38.5,-1.E3,-5.E3,5588.,21.8,33.64,-11.47,267.0525416666667,-30.41069444444444,21.8,409742,2006 DZ23
8261,433418 (2013 TW54),17:48:23.40,-29:24:49.0,-1.E3,-2.E3,2154.,22.6,17.52,-5.24,267.09749999999997,-29.41361111111111,22.6,433418,2013 TW54
8262,439862 (1999 TT45),17:48:11.95,-29:27:55.2,-1.E3,-2.E3,2391.,22.9,19.02,-7.729,267.04979166666664,-29.465333333333334,22.9,439862,1999 TT45
8263,487293 (2014 QR40),17:48:19.00,-29:17:17.7,-1.E3,-1.E3,1814.,21.8,20.2,-3.546,267.07916666666665,-29.28825,21.8,487293,2014 QR40
8264,489876 (2008 GY106),17:48:21.58,-27:33:08.3,-1.E3,5.E3,4962.,20.6,39.41,-17.97,267.0899166666666,-27.552305555555556,20.6,489876,2008 GY106
8265,560087 (2015 FZ69),17:48:16.20,-29:49:26.8,-1.E3,-3.E3,3542.,22.3,5.504,-16.07,267.0675,-29.82411111111111,22.3,560087,2015 FZ69
8266,599619 (2010 RC98),17:48:35.74,-30:14:10.8,-919.,-5.E3,4912.,21.6,38.04,-6.681,267.14891666666665,-30.236333333333334,21.6,599619,2010 RC98
8267,724463 (2008 AH138),17:48:25.28,-27:46:47.4,-1.E3,4.E3,4155.,21.8,28.6,0.1171,267.1053333333333,-27.779833333333332,21.8,724463,2008 AH138
8268,732203 (2014 AU13),17:50:06.08,-26:58:27.4,267.,7.E3,6922.,21.8,10.79,-7.841,267.52533333333326,-26.974277777777775,21.8,732203,2014 AU13
8269,(2006 RK114),17:48:19.33,-28:37:55.2,-1.E3,949.,1481.,24.7,11.37,-5.51,267.08054166666665,-28.632,24.7,,2006 RK114
8270,(2006 TC27),17:48:29.04,-27:14:15.7,-1.E3,6.E3,6054.,23.2,20.47,-7.004,267.121,-27.237694444444447,23.2,,2006 TC27
8271,(2013 EJ182),17:48:24.28,-27:25:31.3,-1.E3,5.E3,5402.,22.4,25.21,0.7009,267.10116666666664,-27.425361111111112,22.4,,2013 EJ182
8272,(2013 VX13),17:49:18.84,-29:37:43.5,-353.,-3.E3,2663.,23.2,181.7,-38.93,267.32849999999996,-29.62875,23.2,,2013 VX13
8273,(2014 QM236),17:48:13.26,-29:51:29.9,-1.E3,-3.E3,3670.,23.6,37.28,-8.285,267.05525,-29.858305555555557,23.6,,2014 QM236
8274,(2015 CH70),17:48:16.81,-27:31:00.4,-1.E3,5.E3,5101.,22.5,31.75,-2.949,267.07004166666667,-27.516777777777776,22.5,,2015 CH70
8275,(2015 FO146),17:48:29.17,-27:28:44.6,-1.E3,5.E3,5199.,22.3,29.9,-12.12,267.12154166666664,-27.479055555555554,22.3,,2015 FO146
8276,(2016 BY43),17:48:13.06,-28:51:18.4,-1.E3,146.,1226.,23.1,19.47,-4.218,267.0544166666666,-28.855111111111114,23.1,,2016 BY43
8277,(2019 PU15),17:48:30.36,-29:46:40.0,-990.,-3.E3,3325.,23.3,31.47,-8.619,267.12649999999996,-29.77777777777778,23.3,,2019 PU15
8278,(2019 RY46),17:48:11.24,-29:43:34.7,-1.E3,-3.E3,3236.,23.3,21.19,-9.6,267.04683333333327,-29.726305555555555,23.3,,2019 RY46
8279,4268 Grebenikov (1972 TW3),17:48:14.63,-28:13:50.7,-1.E3,2.E3,2678.,18.9,12.85,-4.638,267.0609583333333,-28.230749999999997,18.9,4268 Grebenikov,1972 TW3
8280,87993 (2000 UM10),17:48:16.31,-28:21:24.1,-1.E3,2.E3,2270.,20.7,8.284,-8.974,267.0679583333333,-28.356694444444447,20.7,87993,2000 UM10
8281,132703 (2002 OE3),17:48:11.33,-28:00:46.1,-1.E3,3.E3,3413.,20.6,15.09,2.431,267.0472083333333,-28.012805555555556,20.6,132703,2002 OE3
8282,134325 (4492 T-2),17:48:17.06,-27:54:27.5,-1.E3,4.E3,3744.,20.8,26.55,-8.582,267.0710833333333,-27.907638888888886,20.8,134325,4492 T-2
8283,220641 (2004 RT43),17:49:24.06,-26:58:31.2,-285.,7.E3,6919.,21.4,16.24,-2.687,267.35025,-26.97533333333333,21.4,220641,2004 RT43
8284,259810 (2004 BQ105),17:48:29.83,-27:24:14.8,-997.,5.E3,5463.,20.7,30.01,-6.572,267.12429166666664,-27.40411111111111,20.7,259810,2004 BQ105
8285,396554 (1998 VK43),17:48:21.93,-27:26:33.3,-1.E3,5.E3,5347.,21.5,16.54,-13.11,267.09137499999997,-27.442583333333335,21.5,396554,1998 VK43
8286,436449 (2011 CW69),17:48:11.54,-28:47:54.3,-1.E3,350.,1286.,22.8,9.389,-5.403,267.04808333333335,-28.798416666666668,22.8,436449,2011 CW69
8287,460607 (2014 UW55),17:48:39.84,-26:59:54.3,-866.,7.E3,6886.,22.4,10.61,-9.533,267.166,-26.998416666666667,22.4,460607,2014 UW55
8288,510037 (2010 CS182),17:48:20.63,-29:14:02.4,-1.E3,-1.E3,1652.,22.0,20.49,-1.18,267.0859583333333,-29.234,22.0,510037,2010 CS182
8289,594570 (2017 OV6),17:48:29.37,-28:01:46.0,-1.E3,3.E3,3277.,21.8,24.5,-2.096,267.122375,-28.029444444444444,21.8,594570,2017 OV6
8290,660709 (2002 QL157),17:48:18.72,-30:40:48.0,-1.E3,-6.E3,6523.,21.4,40.44,-9.623,267.078,-30.68,21.4,660709,2002 QL157
8291,738455 (2016 SG31),17:48:20.79,-27:13:32.2,-1.E3,6.E3,6116.,21.6,15.38,-8.84,267.08662499999997,-27.22561111111111,21.6,738455,2016 SG31
8292,(2006 FE9),17:48:11.83,-28:51:12.8,-1.E3,151.,1243.,21.7,15.92,-28.75,267.04929166666665,-28.853555555555555,21.7,,2006 FE9
8293,(2007 UJ124),17:48:15.44,-30:11:28.8,-1.E3,-5.E3,4811.,23.1,34.58,-18.83,267.0643333333333,-30.191333333333333,23.1,,2007 UJ124
